asin,ISBN10,brand,image_url,title,categories
62868942,62868942,Lucy Foley,"https://images-na.ssl-images-amazon.com/images/I/514elGDUfjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Guest List: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
006287067X,006287067X,Heather Morris,"https://images-na.ssl-images-amazon.com/images/I/41gDC9FSp1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Tattooist of Auschwitz: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
142402516,142402516,John Green,"https://images-na.ssl-images-amazon.com/images/I/41bWeuNX4AL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Looking for Alaska,"[""Books"",""Romance"",""Contemporary""]"
142403873,142403873,Julia Donaldson,"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Gruffalo,"[""Books"",""Children's Books"",""Animals""]"
014240733X,014240733X,S. E. Hinton,"https://images-na.ssl-images-amazon.com/images/I/41pfjBeMsQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Outsiders,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
62899147,62899147,Mark Manson,"https://images-na.ssl-images-amazon.com/images/I/51AffTW1D6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",HarperLuxe The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"[""Books"",""Self-Help"",""Happiness""]"
62353594,62353594,Julia Quinn,"https://images-na.ssl-images-amazon.com/images/I/51EmwLRVG8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Duke and I: The (Bridgertons Book 1),"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
006235373X,006235373X,Julia Quinn,"https://images-na.ssl-images-amazon.com/images/I/51fpkt9miwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","To Sir Phillip, With Love (Bridgertons Book 5)","[""Books"",""Literature & Fiction"",""Women's Fiction""]"
62353780,62353780,Julia Quinn,"https://images-na.ssl-images-amazon.com/images/I/51oNnoUdvYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",When He Was Wicked (Bridgertons Book 6),"[""Books"",""Romance"",""Historical""]"
62387243,62387243,Veronica Roth,"https://images-na.ssl-images-amazon.com/images/I/51YIcGCYtxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Divergent (Divergent Series, 1)","[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
014242417X,014242417X,John Green,"https://images-na.ssl-images-amazon.com/images/I/51ED6WxFy8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Fault in Our Stars,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
62397346,62397346,Howard Zinn,"https://images-na.ssl-images-amazon.com/images/I/41JK-Af6EjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A People's History of the United States,"[""Books"",""History"",""Americas""]"
62407805,62407805,Chris VossTahl Raz,"https://images-na.ssl-images-amazon.com/images/I/51x2TUCaM4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Never Split the Difference: Negotiating As If Your Life Depended On It,"[""Books"",""Business & Money"",""Management & Leadership""]"
62420704,62420704,Harper Lee,"https://images-na.ssl-images-amazon.com/images/I/51Dv42myl0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","To Kill a Mockingbird, 50th Anniversary Edition","[""Books"",""Literature & Fiction"",""Genre Fiction""]"
006242713X,006242713X,by Dr. Steven R Gundry MD (Author),"https://images-na.ssl-images-amazon.com/images/I/51vu57p4y7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)","[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss""]"
142501123,142501123,Julia Donaldson,"https://images-na.ssl-images-amazon.com/images/I/61717NOl-IL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Room on the Broom,"[""Books"",""Children's Books"",""Science Fiction & Fantasy""]"
143110438,143110438,Amor Towles,"https://images-na.ssl-images-amazon.com/images/I/51J3IGk3bPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Gentleman in Moscow: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
143111396,143111396,Sue Monk Kidd,"https://images-na.ssl-images-amazon.com/images/I/51-lWLVRbxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Book of Longings: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143111582,9.78014E+12,Frank Herbert,"https://images-na.ssl-images-amazon.com/images/I/51CU7gd1yrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Dune (Penguin Galaxy),"[""Books"",""Literature & Fiction"",""United States""]"
143119680,9.78014E+12,Deborah Harkness,"https://images-na.ssl-images-amazon.com/images/I/51boSeNa2DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Discovery of Witches (All Souls Series),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143121707,143121707,Sue Monk Kidd,"https://images-na.ssl-images-amazon.com/images/I/41yzh9vopML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Invention of Wings,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143123629,143123629,Deborah Harkness,"https://images-na.ssl-images-amazon.com/images/I/51zcioJsVqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Shadow of Night (All Souls Trilogy, Bk 2) (All Souls Series)","[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143125478,9.78014E+12,Daniel James Brown,"https://images-na.ssl-images-amazon.com/images/I/41MZY+anwcL._SY344_BO1,204,203,200_.jpg",The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"[""Books"",""History"",""Americas""]"
143127527,143127527,Deborah Harkness,"https://images-na.ssl-images-amazon.com/images/I/51p9xS+QkTL._SY344_BO1,204,203,200_.jpg",The Book of Life: A Novel (All Souls Series),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143127551,143127551,Celeste Ng,"https://images-na.ssl-images-amazon.com/images/I/51CCfyY1sqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Everything I Never Told You,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143127748,143127748,by Bessel van der Kolk M.D. (Author),"https://images-na.ssl-images-amazon.com/images/I/41D3enj6JVS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","[""Books"",""Medical Books"",""Medicine""]"
143130722,143130722,Héctor GarcíaFrancesc Miralles,"https://images-na.ssl-images-amazon.com/images/I/41SG4SO4T9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Ikigai: The Japanese Secret to a Long and Happy Life,"[""Books"",""Health, Fitness & Dieting"",""Aging""]"
143131664,143131664,Keri Smith,"https://images-na.ssl-images-amazon.com/images/I/51KCTNWR6rL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Wreck This Journal: Now in Color,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]"
143134116,143134116,Raynor Winn,"https://images-na.ssl-images-amazon.com/images/I/61ENECwqxyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Salt Path: A Memoir,"[""Books"",""Reference"",""Writing, Research & Publishing Guides""]"
143134760,143134760,Georgia Hunter,"https://images-na.ssl-images-amazon.com/images/I/41vS4wMAOEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",We Were the Lucky Ones: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
143136968,143136968,Daniel James Brown,"https://images-na.ssl-images-amazon.com/images/I/41mKGEQCruL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"[""Books"",""History"",""Americas""]"
143428845,9.78014E+12,Sadhguru,"https://images-na.ssl-images-amazon.com/images/I/51tEI+nAhdL._SY344_BO1,204,203,200_.jpg","Inner Engineering: A Yogi's Guide to Joy [Paperback] [Jan 01, 2014] SADHGURU","[""Books"",""Religion & Spirituality"",""New Age & Spirituality""]"
151072558,151072558,George Orwell,"https://images-na.ssl-images-amazon.com/images/I/51DmCgc5QvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Animal Farm,"[""Books"",""Literature & Fiction"",""United States""]"
156027321,9.78016E+12,Yann Martel,"https://images-na.ssl-images-amazon.com/images/I/51rxEvLljUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Life of Pi,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
198826737,198826737,Jane Austen,"https://images-na.ssl-images-amazon.com/images/I/41b8puGtB+L._SY344_BO1,204,203,200_.jpg",Pride and Prejudice (Oxford World's Classics),"[""Books"",""Literature & Fiction"",""History & Criticism""]"
199535981,199535981,Oscar Wilde,"https://images-na.ssl-images-amazon.com/images/I/51E4FepR8+L._SY344_BO1,204,203,200_.jpg",The Picture of Dorian Gray (Oxford World's Classics),"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]"
241289122,24128912,James Nestor,"https://images-na.ssl-images-amazon.com/images/I/41aYi-hfFOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Breath: The New Science of a Lost Art,"[""Books"",""Health, Fitness & Dieting"",""Alternative Medicine""]"
241357551,241357551,Stan LeeDK,"https://images-na.ssl-images-amazon.com/images/I/61nz1T7ejwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Marvel Encyclopedia New Edition,"[""Books"",""Comics & Graphic Novels"",""Graphic Novels""]"
241399750,241399750,Mrs Hinch,"https://images-na.ssl-images-amazon.com/images/I/310vGuY0NBL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Hinch Yourself Happy: All The Best Cleaning Tips To Shine Your Sink And Soothe Your Soul,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
306846365,306846365,Anne Glenconner,"https://images-na.ssl-images-amazon.com/images/I/41aX4rvF9WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,"[""Books"",""History"",""Europe""]"
306846373,306846373,Anne Glenconner,"https://images-na.ssl-images-amazon.com/images/I/41M4v3odsGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,"[""Books"",""History"",""Europe""]"
241426847,241426847,Mrs Hinch,"https://images-na.ssl-images-amazon.com/images/I/417LgrqQihL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Mrs Hinch: The Activity Journal,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
307010856,307010856,Jon Stone,"https://images-na.ssl-images-amazon.com/images/I/61Xs6x5WOwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Monster at the End of This Book,"[""Books"",""Children's Books"",""Activities, Crafts & Games""]"
307118398,307118398,Mercer Mayer,"https://images-na.ssl-images-amazon.com/images/I/610vSvpmhSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Just Me and My Dad (Little Critter),"[""Books"",""Children's Books"",""Animals""]"
241988268,241988268,Richard Osman,"https://images-na.ssl-images-amazon.com/images/I/51B1gVTuEdS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
241991021,241991021,Richard Osman,"https://images-na.ssl-images-amazon.com/images/I/511SOAokALL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,"[""Books"",""Comics & Graphic Novels"",""Graphic Novels""]"
307271080,307271080,Chimamanda Ngozi Adichie,"https://images-na.ssl-images-amazon.com/images/I/51OjQx1PtSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Americanah: A novel (ALA Notable Books for Adults),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
307283658,307283658,J.K. Rowling,"https://images-na.ssl-images-amazon.com/images/I/51mnCyAWskL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Harry Potter and the Half-Blood Prince (Book 6),"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
307341550,307341550,Gillian Flynn,"https://images-na.ssl-images-amazon.com/images/I/410c6rSRdBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Sharp Objects,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
307352145,307352145,Susan Cain,"https://images-na.ssl-images-amazon.com/images/I/41Fl9hWHPOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Quiet: The Power of Introverts in a World That Can't Stop Talking,"[""Books"",""Self-Help"",""Relationships""]"
307352153,307352153,Susan Cain,"https://images-na.ssl-images-amazon.com/images/I/41hUEwpRWKL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Quiet: The Power of Introverts in a World That Can't Stop Talking,"[""Books"",""Self-Help"",""Relationships""]"
307387895,9.78031E+12,Cormac McCarthy,"https://images-na.ssl-images-amazon.com/images/I/41OYjTKJ8eL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Road (Oprah's Book Club),"[""Books"",""Literature & Fiction"",""Contemporary""]"
307455920,9.78031E+12,Chimamanda Ngozi Adichie,"https://images-na.ssl-images-amazon.com/images/I/51gN4UHWDrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Americanah,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
307465357,307465357,Timothy Ferriss,"https://images-na.ssl-images-amazon.com/images/I/51I2EIRF44L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich","[""Books"",""Business & Money"",""Business Culture""]"
307476073,307476073,Cheryl Strayed,"https://images-na.ssl-images-amazon.com/images/I/51knH1x-f6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Wild: From Lost to Found on the Pacific Crest Trail,"[""Books"",""Travel"",""United States""]"
307592731,307592731,Cheryl Strayed,"https://images-na.ssl-images-amazon.com/images/I/415YBHjDaEL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Wild: From Lost to Found on the Pacific Crest Trail,"[""Books"",""Travel"",""United States""]"
307729915,307729915,Lisa Tawn BergrenLaura J. Bryant,"https://images-na.ssl-images-amazon.com/images/I/51OlZwbCdPL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",God Gave Us You,"[""Books"",""Children's Books"",""Literature & Fiction""]"
307742482,307742482,David Grann,"https://images-na.ssl-images-amazon.com/images/I/51PP3iTK8DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]"
307744434,9.78031E+12,Erin Morgenstern,"https://images-na.ssl-images-amazon.com/images/I/518f-dysfqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Night Circus,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
030788743X,030788743X,Ernest Cline,"https://images-na.ssl-images-amazon.com/images/I/513bt3JnCeL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Ready Player One,"[""Books"",""Humor & Entertainment"",""Humor""]"
307887448,307887448,Ernest Cline,"https://images-na.ssl-images-amazon.com/images/I/51slsl+ig2L._SY344_BO1,204,203,200_.jpg",Ready Player One: A Novel,"[""Books"",""Humor & Entertainment"",""Humor""]"
307931803,9.78031E+12,Dr. Seuss,"https://images-na.ssl-images-amazon.com/images/I/51N93ADx+HL._SY344_BO1,204,203,200_.jpg",Fox in Socks: Dr. Seuss's Book of Tongue Tanglers (Bright & Early Board Books(TM)),"[""Books"",""Children's Books"",""Early Learning""]"
307947300,307947300,Stephen King,"https://images-na.ssl-images-amazon.com/images/I/41DmhS44V-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Stand,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
307949486,307949486,Stieg Larsson,"https://images-na.ssl-images-amazon.com/images/I/51AA0MWoCIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Girl with the Dragon Tattoo (Millennium Series),"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
307950689,307950689,Dan Brown,"https://images-na.ssl-images-amazon.com/images/I/411XzQ6SneL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Lost Symbol (Robert Langdon),"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
307957837,307957837,Philip Pullman,"https://images-na.ssl-images-amazon.com/images/I/51tRrerXt0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",His Dark Materials: The Golden Compass / The Subtle Knife / The Amber Spyglass,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]"
030797586X,030797586X,Dr. Seuss,"https://images-na.ssl-images-amazon.com/images/I/61LkT6mi7tL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Little Blue Box of Bright and Early Board Books by Dr. Seuss (Bright & Early Board Books(TM)),"[""Books"",""Children's Books"",""Literature & Fiction""]"
307987698,9.78031E+12,Jon Stone,"https://images-na.ssl-images-amazon.com/images/I/61okfIMhcWL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Another Monster at the End of This Book,"[""Books"",""Children's Books"",""Literature & Fiction""]"
310247454,9.78031E+12,Henry Cloud,"https://images-na.ssl-images-amazon.com/images/I/41P9EzD+GkL._SY344_BO1,204,203,200_.jpg","Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","[""Books"",""Christian Books & Bibles"",""Christian Living""]"
031033750X,031033750X,Rick Warren,"https://images-na.ssl-images-amazon.com/images/I/41qYrnXYdPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Purpose Driven Life: What on Earth Am I Here For?,"[""Books"",""Christian Books & Bibles"",""Christian Living""]"
310350239,310350239,Henry Cloud,"https://images-na.ssl-images-amazon.com/images/I/41Aort3XD4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life","[""Books"",""Self-Help"",""Relationships""]"
310351804,310351804,Henry Cloud,"https://images-na.ssl-images-amazon.com/images/I/41tGqrjoPxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life","[""Books"",""Self-Help"",""Relationships""]"
310708257,310708257,Sally Lloyd-JonesJago,"https://images-na.ssl-images-amazon.com/images/I/516Fd4-cOAL._SX218_BO1,204,203,200_QL40_ML2_.jpg",The Jesus Storybook Bible: Every Story Whispers His Name,"[""Books"",""Children's Books"",""Literature & Fiction""]"
031075013X,031075013X,The Beginner's Bible,"https://images-na.ssl-images-amazon.com/images/I/51e15NbxF0L._SX218_BO1,204,203,200_QL40_ML2_.jpg",The Beginner's Bible: Timeless Children's Stories,"[""Books"",""Children's Books"",""Religions""]"
312330537,312330537,Gregory David Roberts,"https://images-na.ssl-images-amazon.com/images/I/519-+MrZlKL._SY344_BO1,204,203,200_.jpg",Shantaram: A Novel,"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
312367546,312367546,Madeleine L'Engle,"https://images-na.ssl-images-amazon.com/images/I/51JByNA2CZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Wrinkle in Time (Time Quintet),"[""Books"",""Children's Books"",""Science Fiction & Fantasy""]"
031242678X,031242678X,André Aciman,"https://images-na.ssl-images-amazon.com/images/I/51Ki35xruNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Call Me by Your Name: A Novel,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]"
312498586,9.78031E+12,Roger Priddy,"https://images-na.ssl-images-amazon.com/images/I/51h-N7R8QHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Bright Baby Touch & Feel Baby Animals (Bright Baby Touch and Feel),"[""Books"",""Children's Books"",""Early Learning""]"
312510780,312510780,Roger Priddy,"https://images-na.ssl-images-amazon.com/images/I/51hWLxMSH5L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",First 100 Words: A Padded Board Book,"[""Books"",""Children's Books"",""Education & Reference""]"
312521065,312521065,Roger Priddy,"https://images-na.ssl-images-amazon.com/images/I/514CZz2fN-L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","First 100 Board Book Box Set (3 books): First 100 Words, Numbers Colors Shapes, and First 100 Animals","[""Books"",""Children's Books"",""Education & Reference""]"
312537077,312537077,Kristin Hannah,"https://images-na.ssl-images-amazon.com/images/I/51+WkrcitPL._SY344_BO1,204,203,200_.jpg",Firefly Lane: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
